path_to_provider,path_to_recipient,entity_key
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,875
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,877
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,879
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,881
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,883
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,885
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,887
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,889
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,891
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,893
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,895
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,897
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,899
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,901
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,903
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,905
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,907
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,909
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,911
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,913
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,915
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,917
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,919
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,921
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,923
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,925
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,927
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,929
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,931
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,933
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,935
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,937
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,939
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,941
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,943
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,945
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,947
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,949
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,951
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,953
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,955
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,957
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,959
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,961
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,963
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,965
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,967
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,969
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,971
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,973
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,975
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,977
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,979
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,981
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,983
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,985
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,987
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,989
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,991
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,993
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,995
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,997
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,999
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1001
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1003
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1005
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1007
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1009
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1011
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1013
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1015
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1017
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1019
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1021
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1023
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1025
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1027
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1029
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1031
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1033
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1035
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1037
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1039
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1041
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1043
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1045
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1047
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1049
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1051
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1053
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1055
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1057
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1059
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1061
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1063
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1065
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1067
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1069
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1071
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1073
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1075
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1077
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1079
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1081
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1083
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1085
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1087
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1089
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1091
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1093
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1095
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1097
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1099
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1101
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1103
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1105
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1107
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1109
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1111
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1113
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1115
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1117
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1119
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1121
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1123
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1125
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1127
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1129
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1131
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1133
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1135
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1137
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1139
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1141
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1143
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1145
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1147
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1149
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1151
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1153
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1155
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1157
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1159
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1161
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1163
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1165
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1167
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1169
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1171
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1173
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1175
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1177
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1179
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1181
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1183
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1185
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1187
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1189
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1191
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1193
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1195
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1197
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1199
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1201
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1203
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1205
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1207
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1209
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1211
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1213
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1215
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1217
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1219
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1221
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1223
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1225
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1227
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1229
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1231
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1233
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1235
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1237
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1239
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1241
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1243
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1245
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1247
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1249
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1251
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1253
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1255
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1257
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1259
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1261
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1263
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1265
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1267
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1269
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1271
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1273
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1275
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1277
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1279
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1281
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1283
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1285
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1287
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1289
/home/kyrylo/projects/222/ElogicCo/PWA/kaneen/source/cities/city_list_shiprocket.csv,shipping_tablerate_city_coordinates,1291
